time,event,stk_cd,stk_nm,qty,price,base_price,order_no,profit_amount,profit_pct,memo,state,cycle,take_profit_price,stop_loss_price
2026-06-30 09:00:36,BUY,0193T0,KODEX SK하이닉스단일종목레버리지,55,33570,33570,0006081,,,최초 매수,NORMAL,0,34900,32550
2026-06-30 09:00:38,BUY,0193W0,KODEX 삼성전자단일종목레버리지,80,23184,23184,0006147,,,최초 매수,NORMAL,0,24100,22450
2026-06-30 09:01:19,TAKE_PROFIT_FILLED,0193W0,KODEX 삼성전자단일종목레버리지,80,24100,23184,0006191,73280,3.951,보유수량 0주: 익절 체결로 추정,NORMAL,0,24100,22450
2026-06-30 09:01:20,REBUY,0193W0,KODEX 삼성전자단일종목레버리지,80,24086,24086,0007625,,,익절 후 재진입,NORMAL,1,25000,23350
2026-06-30 09:03:02,TAKE_PROFIT_FILLED,0193T0,KODEX SK하이닉스단일종목레버리지,55,34900,33570,0006115,73150,3.9619,보유수량 0주: 익절 체결로 추정,NORMAL,0,34900,32550
2026-06-30 09:03:03,REBUY,0193T0,KODEX SK하이닉스단일종목레버리지,55,34924,34924,0010770,,,익절 후 재진입,NORMAL,1,36300,33850
2026-06-30 09:09:25,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,1,33740,34903,0020476,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,2,36250,33500,44534,33740,56,34903
2026-06-30 09:10:33,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,2,33465,34853,0022181,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,3,36200,33250,89069,100670,58,34853
2026-06-30 09:20:47,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,2,33190,34798,0033037,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,4,36150,33050,89069,167050,60,34798
2026-06-30 09:22:38,DCA_BUY_RESET,0193W0,KODEX 삼성전자단일종목레버리지,1,23280,24076,0034931,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,2,25000,23100,44534,23280,81,24076
2026-06-30 09:22:49,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,4,33032,34688,0035066,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,5,36050,32750,133603,299178,64,34688
2026-06-30 09:29:22,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,5,32700,34544,0039247,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,6,35900,32450,178138,462678,69,34544
2026-06-30 09:34:13,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,6,32450,34376,0042870,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,7,35750,32100,222673,657378,75,34376
2026-06-30 09:34:29,DCA_BUY_RESET,0193W0,KODEX 삼성전자단일종목레버리지,3,23090,24041,0043066,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,3,25000,22950,89069,92550,84,24041
2026-06-30 09:36:44,DCA_BUY_RESET,0193W0,KODEX 삼성전자단일종목레버리지,3,22917,24002,0044682,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,4,24950,22800,89069,161301,87,24002
2026-06-30 09:38:51,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,8,32080,34155,0046159,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,8,35500,31750,267207,914018,83,34155
2026-06-30 09:40:52,DCA_BUY_RESET,0193W0,KODEX 삼성전자단일종목레버리지,5,22870,23940,0047527,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,5,24850,22600,133603,275651,92,23940
2026-06-30 09:42:58,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,11,31725,33871,0049079,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,9,35200,31300,356277,1262993,94,33871
2026-06-30 09:45:23,DCA_BUY_RESET,0193W0,KODEX 삼성전자단일종목레버리지,7,22564,23843,0050859,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,6,24750,22400,178138,433599,99,23843
