time,event,stk_cd,stk_nm,qty,price,base_price,order_no,profit_amount,profit_pct,memo,state,cycle,take_profit_price,stop_loss_price
2026-07-02 09:13:50,BUY,0193T0,KODEX SK하이닉스단일종목레버리지,65,26830,26830,0025583,,,최초 매수,NORMAL,0,27900,26000
2026-07-02 09:13:52,BUY,0193W0,KODEX 삼성전자단일종목레버리지,95,18454,18454,0025631,,,최초 매수,NORMAL,0,19150,17900
2026-07-02 09:41:09,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,46,26000,26486,0046879,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,1,27500,25550,1221765,1196000,111,26486
2026-07-02 09:46:26,DCA_BUY_RESET,0193W0,KODEX 삼성전자단일종목레버리지,44,17895,18277,0049692,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,1,19000,17600,801702,787380,139,18277
2026-07-02 09:47:36,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,20,25535,26341,0050293,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,2,27350,25250,525153,1706700,131,26341
2026-07-02 10:23:26,TAKE_PROFIT_FILLED,0193W0,KODEX 삼성전자단일종목레버리지,139,19000,18277,0049704,100497,3.9558,보유수량 0주: 익절 체결로 추정,RECOVERY,1,19000,17600
2026-07-02 10:23:27,REBUY,0193W0,KODEX 삼성전자단일종목레버리지,139,19002,19002,0070024,,,익절 후 재진입,NORMAL,1,19750,18400
2026-07-02 10:26:10,TAKE_PROFIT_FILLED,0193T0,KODEX SK하이닉스단일종목레버리지,131,27350,26341,0050306,132179,3.8305,보유수량 0주: 익절 체결로 추정,RECOVERY,2,27350,25250
2026-07-02 10:26:11,REBUY,0193T0,KODEX SK하이닉스단일종목레버리지,131,27334,27334,0071573,,,익절 후 재진입,NORMAL,2,28400,26500
2026-07-02 10:57:50,TAKE_PROFIT_FILLED,0193T0,KODEX SK하이닉스단일종목레버리지,131,28400,27334,0071583,139646,3.8999,보유수량 0주: 익절 체결로 추정,NORMAL,0,28400,26500
2026-07-02 10:57:51,REBUY,0193T0,KODEX SK하이닉스단일종목레버리지,131,28394,28394,0084843,,,익절 후 재진입,NORMAL,0,29500,27500
2026-07-02 11:06:36,TAKE_PROFIT_FILLED,0193W0,KODEX 삼성전자단일종목레버리지,139,19750,19002,0070036,103972,3.9364,보유수량 0주: 익절 체결로 추정,NORMAL,0,19750,18400
2026-07-02 11:06:38,REBUY,0193W0,KODEX 삼성전자단일종목레버리지,139,19749,19749,0087991,,,익절 후 재진입,NORMAL,0,20500,19150
2026-07-02 11:31:39,DCA_BUY_RESET,0193W0,KODEX 삼성전자단일종목레버리지,16,19133,19685,0095695,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,1,20450,18950,315699,306128,155,19685
2026-07-02 12:07:29,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,7,27485,28348,0104604,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,1,29450,27350,208179,192395,138,28348
2026-07-02 12:09:35,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,5,27275,28310,0105042,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,2,29400,27150,140603,328770,143,28310
2026-07-02 12:20:30,DCA_BUY_RESET,0193W0,KODEX 삼성전자단일종목레버리지,4,18940,19666,0107299,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,2,20450,18850,92707,381888,159,19666
2026-07-02 12:23:51,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,3,27135,28286,0108043,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,3,29400,27000,84524,410175,146,28286
